id,sentiment
6490_8,0.74377656
7649_7,0.8412717
6901_8,0.84559935
11597_9,0.9976369
3259_1,0.007357063
5936_3,0.21156801
1214_2,0.14431329
2840_1,0.023063455
1956_10,0.8714633
2392_2,0.02574985
239_9,0.9976349
6860_8,0.3174387
1716_9,0.62756044
9595_10,0.38314587
1630_1,0.05144175
11293_3,0.0689443
8288_10,0.997547
6618_7,0.73198944
12378_1,0.028180575
11560_1,0.019024083
12124_8,0.8886835
486_10,0.9261814
6654_3,0.042960815
6915_10,0.7749578
8773_1,0.7143831
10211_4,0.090520605
5769_9,0.9418718
10038_4,0.0094812075
3737_9,0.995084
11512_1,0.5544793
8025_7,0.83479095
397_7,0.75711167
10670_9,0.84007084
11648_4,0.007829864
10361_1,0.0019504785
12439_8,0.99792683
9958_8,0.75698584
8659_1,0.096011154
12400_1,0.0005368919
10680_7,0.38382554
2435_10,0.5160142
5506_4,0.04310306
9025_3,0.11287194
5749_4,0.1609911
5090_1,0.024439508
2688_9,0.87796485
8397_10,0.82524085
8610_8,0.15888776
9398_10,0.998038
5144_10,0.91531086
10797_10,0.8263883
9623_2,0.17778283
3269_8,0.79126555
5480_7,0.75294524
43_1,0.11481638
4156_1,0.15795088
1629_1,0.035542324
6536_10,0.7850657
8384_1,0.008399761
2820_10,0.99644756
7976_3,0.043181565
3745_10,0.40805492
11258_8,0.3811871
7908_7,0.7358799
9166_7,0.9791325
8976_8,0.9294489
3692_1,0.0600451
4937_4,0.13160893
11935_9,0.9417676
7722_7,0.8879441
8757_4,0.018748058
1218_10,0.99546057
3620_8,0.15927128
9017_4,0.13284127
8300_3,0.0018761855
11325_4,0.30465657
1093_8,0.9912273
166_4,0.08296842
6088_10,0.99358714
2149_10,0.99948967
4884_9,0.82233
9786_1,0.022145834
4258_3,0.3865086
9890_1,0.18145598
8911_1,0.020666646
11618_3,0.06824733
4510_1,0.0029809335
3173_4,0.008597878
10418_1,0.010630242
8954_1,0.012769336
723_2,0.074630775
1164_1,8.118419e-05
11404_4,0.16859634
5737_3,0.009751761
10073_3,0.18609145
1900_8,0.61682177
9532_10,0.9801278
839_4,0.26715025
4562_1,0.24913128
3963_3,0.10335454
5220_10,0.2601991
663_9,0.82911843
10156_8,0.849648
3759_7,0.3079831
5153_4,0.71520954
7580_3,0.19377677
12403_10,0.9302154
4893_8,0.9117648
892_8,0.8554858
79_2,0.014840849
10716_8,0.9991673
11452_7,0.69089204
1214_7,0.62011534
8901_10,0.97807354
12221_10,0.8828842
2055_9,0.85156316
5911_3,0.07233555
10866_3,0.011767336
10063_1,4.7280522e-05
10563_9,0.5156259
11931_8,0.99526477
1180_1,0.0013510732
8194_1,0.06724919
7837_4,0.93678707
1876_1,0.34835324
9203_1,0.01371697
10091_1,0.0018242474
2434_9,0.9997838
7908_1,0.04212069
8591_4,0.9257178
4222_7,0.8943898
11430_4,0.94019914
757_1,0.00022344172
6442_8,0.8679588
10056_8,0.9094567
3179_2,0.040942125
3130_3,0.47033018
11921_7,0.99996626
4139_9,0.9845852
195_10,0.9451602
6286_1,0.7500125
5701_2,0.14039753
7470_8,0.9488473
9205_9,0.25149217
10683_8,0.81135154
672_4,0.9434799
604_10,0.99962795
7757_10,0.9569435
5228_4,0.9851451
3998_10,0.8619878
7444_4,0.7257605
9684_10,0.9862453
8455_7,0.94629455
3989_8,0.9970451
1115_3,0.2891503
6469_4,0.042037647
4524_8,0.050738655
3103_7,0.24410984
3108_8,0.89460754
2219_10,0.98269373
10269_8,0.91331804
838_4,0.351567
5367_1,0.012226484
9110_10,0.9894688
5736_1,0.01057013
5100_4,0.024182858
3399_4,0.20235245
7575_9,0.98762834
7954_9,0.99179196
870_7,0.586926
3811_9,0.8376324
8011_9,0.9954855
8172_10,0.98871124
3209_4,0.095918156
7380_10,0.6667753
10210_3,0.2191486
8162_9,0.9849856
10784_9,0.9532259
482_1,0.03251616
1452_9,0.97959167
2686_4,0.70193
543_8,0.8168528
495_2,0.068589486
2887_9,0.9878876
11780_1,0.01226098
9742_2,0.006137848
1762_1,4.515375e-05
5264_9,0.9958805
7958_4,0.5967621
6010_10,0.9999651
1284_9,0.5276695
10420_3,0.00035400057
7736_7,0.63369954
1178_10,0.9987501
529_10,0.9883372
4063_4,0.009042219
10480_8,0.80772245
2412_2,0.035992865
5206_3,0.21852422
11963_9,0.50852114
663_1,0.029483126
352_4,0.17713311
7504_3,0.4985818
8678_1,0.18134774
2330_2,0.9646206
12282_1,7.477689e-06
6485_10,0.28408206
9306_1,0.0011697843
7468_4,0.016303731
12207_1,0.0037281802
6701_7,0.18610705
9861_7,0.44044092
6318_7,0.8355916
11612_1,0.063292265
4800_10,0.31318167
5360_3,0.056954972
4977_4,0.52558225
1678_9,0.90138036
5017_8,0.9705364
3087_9,0.91964954
1915_8,0.90833735
574_10,0.31720096
6062_8,0.99664044
2860_4,0.64499956
1800_4,0.24208704
1928_9,0.9639772
9890_10,0.9966517
12159_8,0.9332204
649_7,0.84624463
8708_1,0.19735509
8181_10,0.94159377
3495_1,0.04467225
11612_10,0.9563135
6919_10,0.9471794
12217_9,0.89022744
9276_4,0.08026713
3520_9,0.96300316
6492_4,0.75227714
3900_2,0.08439114
12298_9,0.91954833
12394_1,0.0005769094
4873_8,0.16644068
4797_1,0.82104605
3197_9,0.977448
2474_10,0.8193913
4042_10,0.9811427
10641_1,0.0009013883
10882_2,0.014056779
4803_4,0.05405295
7459_10,0.9126523
1828_1,8.743627e-05
1718_10,0.9942468
9603_1,0.01728576
940_7,0.59196657
3074_4,0.061587438
8802_10,0.9993311
7180_4,0.054046933
5250_1,0.7029917
2734_7,0.98084795
2354_8,0.65265715
6805_1,0.15573753
11156_4,0.84923023
2734_3,0.011864447
12216_1,0.065702826
660_8,0.9566347
8978_10,0.8822603
6272_1,0.036040142
8294_4,0.0016338333
11956_8,0.5155753
3265_1,0.011317968
705_2,0.5223011
9058_9,0.9830989
3582_3,0.56985056
6985_1,0.02841056
5611_9,0.98458153
9491_3,0.18136697
9945_3,0.00038407126
1840_10,0.998825
12280_3,0.01282751
1932_10,0.98881274
8682_10,0.9917504
5418_9,0.9848964
3354_9,0.80547637
8078_3,0.030394858
7747_1,0.04227723
2669_7,0.9642844
9180_7,0.95856816
1320_1,0.0023969999
7742_8,0.47038415
6232_9,0.80961716
3459_9,0.98919827
1008_2,0.048467517
7987_8,0.988194
5078_7,0.7949277
10660_10,0.91654235
10325_2,0.05104875
4951_3,0.06770843
10502_7,0.3676248
7548_9,0.12350849
2870_10,0.50642484
8136_4,0.8895855
9870_8,0.87393403
7588_4,0.16536675
7845_2,0.0046711313
10334_7,0.67449266
4860_1,0.13030258
4855_9,0.9936919
1337_10,0.8578261
6403_3,0.5676989
9447_10,0.989707
4724_3,0.011663389
10895_10,0.999655
2171_4,0.6130306
5361_9,0.9212116
11056_2,0.0034896352
9772_10,0.8876839
5719_8,0.9719973
3050_7,0.7009186
4406_1,0.18494283
9833_4,0.7775528
1217_2,0.042656966
2632_1,0.00337052
3250_1,0.5699734
5130_9,0.78666157
3526_7,0.7612493
2793_3,0.24196726
10708_3,0.004672934
6415_8,0.8975324
11258_2,0.170783
11451_1,0.70296854
7724_2,0.05773714
4276_4,0.0003001856
6058_1,0.05022103
4086_1,0.056988534
3670_8,0.93618613
7125_8,0.40198374
9377_8,0.6410071
763_2,0.15908593
7882_8,0.86358047
757_9,0.7960635
389_1,0.8440745
9102_10,0.992814
9384_7,0.13054888
5684_8,0.9173428
12090_4,0.029851502
12002_4,0.07231883
5443_7,0.89961666
8782_9,0.9034997
9878_9,0.99404955
9640_1,0.12931389
999_3,0.25737643
6249_3,0.3501412
1656_7,0.9816898
6649_10,0.8447926
4630_1,0.001848398
11300_8,0.39580905
5894_10,0.89982396
3198_1,0.026790358
7924_2,0.28004816
6318_1,0.91341144
8075_2,0.2178585
10005_2,0.24277376
6431_8,0.9779093
635_2,0.6239136
1803_3,0.25348857
5721_4,0.0042374646
1116_7,0.99980146
1456_4,0.97587776
51_10,0.999933
7155_9,0.9736669
929_2,0.035676993
12269_1,0.011836634
10597_1,4.814477e-05
9005_7,0.8665026
10467_9,0.99134654
2251_9,0.9551121
1977_9,0.99327916
8539_8,0.25978398
2416_1,0.017462132
8508_9,0.86444634
10401_1,0.096382655
12217_2,0.11611289
5484_1,0.34014064
3833_10,0.95004356
465_4,0.48170316
7591_7,0.45372406
11485_9,0.51205117
3728_1,6.2765896e-05
5538_8,0.98948073
10751_4,0.15592971
8883_8,0.8154006
6581_1,0.20791915
5476_1,0.08392433
4338_9,0.92186964
10343_1,0.12951496
2914_10,0.98340744
6103_1,0.8725295
7691_1,0.003975599
3444_3,0.018189237
2397_8,0.9792301
8255_8,0.95709014
1660_1,0.07972537
10154_2,0.9548423
2138_3,0.03671101
9614_3,0.007896582
2682_10,0.9883527
1813_3,0.30011845
10581_3,0.26034302
3733_4,0.015355829
5210_4,0.24284662
11961_8,0.7151923
7928_4,0.016637541
12156_4,0.07304675
11025_4,0.674893
11233_10,0.9766644
473_1,0.010606807
6648_2,0.0021568914
2451_1,0.0006433541
7679_2,0.024054583
2954_9,0.9817116
9652_10,0.8875088
724_3,0.07061578
7592_4,0.016247459
7669_9,0.9994604
3816_1,0.0005370777
1401_4,0.13235034
8551_2,0.029138453
7901_8,0.79000574
10552_4,0.86003333
330_10,0.9698085
232_4,0.79149365
12351_8,0.94273436
12451_10,0.9991979
5884_9,0.9540266
603_4,0.018760903
3415_7,0.7974513
8727_1,0.03866545
10099_4,0.41888174
7989_10,0.9943591
2329_2,0.9525789
5774_1,0.0005122913
8201_3,0.57070863
3491_1,0.08789041
12210_10,0.7492393
7604_8,0.809
1676_10,0.9998486
6477_9,0.9955029
2521_10,0.99959534
9140_2,0.060515497
2463_4,0.08292927
587_8,0.97685677
7120_10,0.9626048
7734_10,0.9952048
7322_10,0.8522906
3803_2,0.021906964
2417_4,0.004498636
7757_4,0.039770897
478_9,0.84530526
12269_9,0.9972663
10472_3,0.07605687
2858_9,0.97904646
414_9,0.082911685
2552_4,0.018428039
11615_8,0.63714045
201_2,0.0017227895
5624_3,0.14519805
5080_8,0.9134534
4507_10,0.8367104
1527_3,0.4043719
6282_1,0.0616151
3911_1,0.0021502103
4616_9,0.86099666
9562_4,0.98684317
9975_8,0.5854534
7584_10,0.9904454
1121_1,0.028510936
382_10,0.4651601
11309_1,0.092275664
5424_10,0.8000194
8697_8,0.9000274
12420_2,0.2746
5052_10,0.99875844
1037_1,0.014223662
346_7,0.12227664
2285_8,0.9423921
10867_1,0.0057452433
4335_9,0.69947636
9088_7,0.93382025
11037_8,0.8264489
1993_4,0.051645268
11469_3,0.047205042
1834_2,0.00074883143
10723_4,0.377463
5377_3,0.15242194
1812_1,0.24728799
2760_8,0.9870433
12062_10,0.6606624
1847_1,0.0007540115
1280_3,0.48120445
2106_8,0.7936159
5414_1,0.08039178
4930_10,0.9963392
5024_9,0.99639136
5295_9,0.91919124
5427_10,0.8739559
10526_2,0.08285771
5517_2,0.13906045
3971_8,0.47065932
12260_7,0.6962459
3676_10,0.99412704
4132_7,0.8064798
6721_8,0.60939527
2381_7,0.5279747
818_1,0.0018160666
6503_7,0.6571242
12068_7,0.85768706
8847_1,0.0012959915
10698_8,0.8880664
2347_3,0.015953857
9337_10,0.8609564
9070_4,0.536769
7962_10,0.99158746
12183_4,0.035316937
12410_3,0.091436975
7988_9,0.98135465
8980_8,0.823314
8568_4,0.03676716
8374_7,0.9767412
3561_4,0.5255161
692_4,0.71615386
4259_1,0.004844529
1627_1,0.033190075
7064_9,0.9930281
5410_7,0.29576352
10003_3,0.5747312
12068_3,0.054648034
8048_7,0.62586606
2590_1,0.027673759
3464_2,0.9511302
8423_10,0.05688947
5036_4,0.36181012
10030_3,0.27814248
5500_9,0.99583375
10129_10,0.8209587
1549_10,0.9775031
6463_10,0.9989152
1026_2,0.04556536
6681_10,0.98194665
11004_1,0.011612813
6191_10,0.8866157
9253_4,0.7743416
3193_10,0.99001616
7563_1,0.0028330549
3104_7,0.35629228
6369_9,0.96049136
606_1,0.0018444951
6069_10,0.9831391
6966_7,0.35862067
8945_4,0.33762065
4920_1,0.02171798
7358_10,0.95265406
9665_10,0.99877244
5005_1,0.08284581
12324_2,0.13132174
1878_1,0.001029494
5917_2,0.047392633
11912_7,0.998769
11692_1,0.58542085
11505_10,0.9480036
5416_8,0.5441116
12072_1,0.6480567
4436_10,0.9977501
11762_1,0.08361345
5805_10,0.997898
9464_1,0.020147804
9412_2,0.017627124
11262_4,0.78720635
853_7,0.7063016
7087_4,0.15572323
1896_10,0.9712832
9749_4,0.10878836
7431_2,0.4610701
10253_3,0.050174218
10675_4,0.5399879
4275_4,0.14247313
5399_8,0.97167856
9388_10,0.6145812
7019_10,0.99039125
10223_2,0.14104368
10216_1,0.006555182
2097_3,0.117730856
4243_3,0.0504328
8672_1,0.015125229
1260_3,0.058087204
1734_10,0.8209923
2955_9,0.99980575
12033_1,0.044105668
8243_3,0.09201782
8741_2,0.94606286
6481_7,0.8629708
7053_1,0.07125702
1624_8,0.87946177
2900_1,0.21464802
4328_1,0.04803447
11732_7,0.9035342
746_1,0.1918967
6004_3,0.0041906945
6162_2,0.060047645
9375_4,0.016432231
10924_4,0.05301475
6304_4,0.20880167
10035_10,0.9547488
8867_2,0.0072592823
9781_10,0.8214552
8902_8,0.8968563
1006_8,0.54910445
7230_1,0.011316367
8788_9,0.941408
2079_10,0.94721925
11987_3,0.012127765
2724_7,0.827599
8534_2,0.07767043
7052_1,0.07186814
4390_8,0.9623532
520_10,0.95125955
3936_3,0.12693518
5160_3,0.028922603
10519_8,0.35700804
8906_1,0.0064362637
8750_4,0.09843254
8606_3,0.25161675
12038_2,0.57461864
2939_8,0.97868663
5721_10,0.9782557
6798_8,0.8202165
11820_10,0.9793981
6435_10,0.06347373
404_8,0.9954614
6066_9,0.9673457
7921_3,0.01988202
5468_3,0.22298141
7034_10,0.9900449
4309_3,0.11456236
8201_7,0.99466276
3656_10,0.99700195
8786_4,0.32927656
10564_3,0.029818673
7401_4,0.039742254
1163_1,0.20386747
9915_10,0.98875195
11080_10,0.18656139
4710_10,0.9998062
131_1,0.2673334
6387_3,0.15211566
3906_1,0.00031601422
2075_1,0.0058584884
11663_10,0.99990845
6149_3,0.010638489
6703_8,0.9973744
2440_8,0.9988193
10500_7,0.6506546
7349_1,0.042900257
10695_1,0.020377977
6905_1,0.007335118
4902_4,0.34232572
5298_9,0.9918379
6701_4,0.3393892
1344_10,0.97883576
284_10,0.92532796
9114_10,0.99989593
12102_10,0.97139436
11448_2,0.67647916
1053_10,0.9996815
8341_10,0.20599228
433_1,0.003079816
9534_4,0.20103097
6471_2,0.7250881
8971_10,0.9998896
433_8,0.97847843
298_10,0.8011897
5965_1,0.0048679486
10408_10,0.88762337
9112_3,0.1020699
6726_9,0.98750323
1048_8,0.9815274
11046_9,0.93742526
4808_7,0.99413043
7027_9,0.99737525
12435_8,0.9949858
5480_1,0.9781693
8823_8,0.93025947
554_9,0.9998814
7167_2,0.0017988271
10762_3,0.4053021
9036_8,0.650653
12185_4,0.31697795
7763_10,0.9872617
10271_8,0.96190023
1159_8,0.3131168
11063_1,0.17214903
12479_4,0.024259826
11179_4,0.67718625
1736_1,0.018746145
4840_7,0.99253255
8233_2,0.9629793
1082_9,0.9776029
8378_7,0.9940713
7777_9,0.99800235
1883_9,0.830187
7350_10,0.99086434
704_8,0.7329438
6554_8,0.8024128
1750_10,0.95114285
4969_2,0.0018507465
10339_8,0.79925364
1902_4,0.3210651
5578_1,0.0025371462
5502_1,0.011365154
7250_2,0.0008675986
8856_4,0.13895433
10840_9,0.9593604
9730_10,0.6987389
11146_2,0.03488335
5988_3,0.008662516
9734_8,0.9307373
12338_8,0.688203
9813_1,0.036065105
8928_2,0.115284204
5431_2,0.018901061
9467_9,0.98903185
4933_4,0.04828359
11280_10,0.19950044
10279_9,0.9543925
7024_1,0.00085384055
9115_3,0.0426471
5701_10,0.9353845
9539_1,0.022961985
7655_7,0.9904101
4518_10,0.9299564
3039_4,0.1405251
8654_3,0.29270944
8893_4,0.11117843
3598_9,0.99357295
6443_1,0.116186455
3843_1,0.04559056
3848_9,0.9893233
3149_1,0.12584496
2152_1,0.090945885
11564_1,0.006180629
4391_8,0.64354676
950_10,0.9199514
10531_10,0.99878246
904_3,0.7138926
5293_9,0.9858825
2173_1,0.0025886109
5992_2,0.001006506
782_3,0.22195563
1295_8,0.9793497
9659_1,0.007166028
2214_3,0.034824677
10772_3,0.039559156
7515_9,0.20015037
7294_2,0.07720011
7761_1,0.15595578
9027_9,0.9377719
6595_1,0.0009513792
11003_8,0.9683498
601_10,0.9875959
2991_8,0.625669
10937_8,0.9203946
7545_1,0.026752565
9747_1,0.006729539
7653_7,0.9861741
6886_1,0.0040346063
8054_8,0.86938524
7299_9,0.99994206
2289_3,0.24438019
6569_1,0.0012751239
10909_2,0.13088766
4022_7,0.6479505
5407_1,0.02501525
10211_8,0.82766294
9194_1,0.08261827
8113_8,0.9999924
12010_1,0.0037814875
7373_7,0.92598
3535_10,0.97524035
5265_10,0.9083467
7032_1,0.37753972
3391_10,0.99985516
969_9,0.8632024
450_2,0.366376
12296_3,0.21409152
10855_10,0.98169404
2741_10,0.9720648
12403_1,0.027805783
6118_4,0.40232885
9001_1,0.1119217
172_4,0.16491723
4405_7,0.19832078
8923_8,0.96025026
5396_10,0.94023633
7183_1,0.001974027
3261_7,0.9817895
7445_10,0.97969455
11412_2,0.06240278
4765_3,0.9123544
5248_9,0.94196934
3172_2,0.0071188435
10813_4,0.41902864
8054_1,0.016718172
5535_1,0.02797375
1306_8,0.8980597
135_3,0.061029162
10646_10,0.6074527
9906_1,0.035149816
8156_10,0.94436413
2806_1,0.34429437
9501_4,0.00910904
1882_3,0.081158996
11895_4,0.23362541
5420_10,0.9878418
11791_10,0.9963599
3798_2,0.00022238158
3282_8,0.7682073
1278_1,0.058551036
1011_4,0.11664072
5263_9,0.44998756
11301_1,0.000800185
1946_7,0.9713064
3246_10,0.984542
4130_8,0.8969647
4172_10,0.9628638
2619_2,0.0024561232
5197_4,0.6611717
6060_9,0.9868743
7430_1,0.0035794417
3511_10,0.8231118
6970_1,0.0060523767
931_4,0.027119469
12374_10,0.99303496
10217_7,0.6362657
964_7,0.8814227
4859_1,4.384921e-06
5525_1,0.0037683984
11471_1,0.019437589
5030_4,0.055617537
12177_2,0.11389701
8892_2,0.0067424886
1073_4,0.3784773
7406_1,0.0042290767
6345_9,0.7898073
7395_7,0.015393313
9952_7,0.58204603
5851_4,0.24221548
6880_7,0.59158134
642_9,0.99362046
6271_9,0.941033
10983_1,0.01533569
5602_1,0.061562262
3834_1,0.030747028
6961_3,0.120905735
10102_8,0.92474204
6988_1,0.008035806
5803_9,0.99131197
6009_1,4.8399612e-05
10294_2,0.18188672
9811_10,0.7844232
11298_8,0.7910572
4625_10,0.9990295
11263_3,0.009462265
11502_3,0.8422436
9690_10,0.4979789
4453_10,0.9996203
9741_10,0.69861287
12191_9,0.65001947
8019_8,0.9966942
2298_4,0.061313428
1489_4,0.79373235
4228_7,0.84938985
10905_1,0.0015920906
5103_10,0.9998627
5641_1,0.036646735
11567_1,0.0011892023
4040_10,0.9868433
4777_10,0.99948347
9612_10,0.99955386
3830_1,0.052384824
8781_2,0.039230265
9415_3,0.677943
9171_3,0.06429545
478_3,0.8054258
10979_8,0.57406735
7073_4,0.38437384
5419_10,0.9341864
8505_3,0.0051516797
7559_1,0.625081
3827_9,0.67753696
9242_1,0.0910642
3133_10,0.9098655
9051_4,0.20164597
8604_10,0.9175172
4811_8,0.9080881
10697_10,0.9051535
6142_10,0.6754282
6740_1,0.032437522
7806_8,0.95699036
8326_4,0.6765569
12425_3,0.062258154
11113_1,0.0007009783
8096_1,0.085832216
512_8,0.9849799
11144_7,0.8579859
2073_4,0.0034242854
6966_4,0.050530594
12122_3,0.85977924
429_10,0.62270474
10294_9,0.9995172
9955_3,0.033436473
10878_10,0.9950459
9365_1,0.00015460186
7317_8,0.9100686
2863_8,0.62104464
11935_3,0.092481144
2180_2,0.9519839
267_10,0.97819406
72_8,0.933888
936_9,0.9454569
2363_4,0.030889997
11722_9,0.9100919
1353_7,0.35465673
3883_7,0.8147155
9475_8,0.99629754
2328_2,0.0519944
11982_9,0.96931636
10413_8,0.8539209
1277_2,0.23397322
6299_4,0.33899638
7536_9,0.866649
8368_2,0.45534095
634_1,0.030873178
10095_3,0.5885921
8821_4,0.04330988
5669_10,0.9999485
4600_8,0.5188483
10859_1,0.017780423
140_9,0.23988633
153_8,0.9315792
8013_9,0.14597093
12389_1,0.7936659
8443_7,0.6839062
12290_10,0.67661935
12152_10,0.39365336
6442_3,0.10952829
7557_4,0.72915757
3699_4,0.48545173
6461_2,0.978568
8641_10,0.9141666
10771_1,0.34577706
10539_2,0.03721251
10406_1,0.02592352
9617_4,0.08778219
9403_10,0.9984806
3015_1,0.24524778
181_10,0.99823666
2879_4,0.18916486
1758_8,0.9562496
9992_10,0.99573636
10769_7,0.7343163
5616_3,0.040922254
721_4,0.21121146
3035_1,0.005536619
7877_4,1.5046645e-05
5554_4,0.52168316
1475_7,0.8830084
1538_7,0.1805673
3499_10,0.23668757
8815_4,0.79256135
5817_8,0.94361424
4179_1,0.091218285
3719_10,0.99874604
2538_2,0.116276205
4873_3,0.13511457
7283_9,0.9561475
1997_4,0.12855238
11036_4,0.02229161
4123_4,0.105718784
3520_3,1.0331107e-06
10320_1,0.010795444
10185_10,0.98668146
10193_1,0.0458767
2506_7,0.9924184
9868_10,0.5347333
5603_2,0.055612553
8392_3,0.26036963
5322_4,0.010937183
12117_10,0.97742885
2411_8,0.52984357
9393_4,0.013377334
5968_8,0.95591867
6860_1,0.02154159
12144_4,0.97840995
2706_10,0.95986885
5655_1,0.54712874
2555_8,0.8893136
6091_9,0.83362925
712_9,0.9118629
9445_10,0.9811833
1777_10,0.82056886
490_8,0.3391842
318_10,0.7630338
10143_9,0.88381463
3608_8,0.9529853
686_4,0.2913614
12147_1,0.005461991
6782_10,0.92540926
5560_10,0.97228086
11621_8,0.9496584
11909_10,0.9225344
11938_9,0.9841511
1877_1,0.018640961
1298_1,0.0126762185
11154_3,0.0030654024
10898_7,0.90999866
9980_8,0.9872859
9719_10,0.96834064
516_1,0.0030650147
2541_1,0.024490692
23_10,0.9768017
3517_1,0.013602141
10839_9,0.9999634
11461_9,0.5228404
10150_2,0.0049498877
10664_9,0.9970964
6750_10,0.2977675
11165_4,0.9457364
3463_4,0.06277445
287_1,0.016986728
5582_1,0.26781812
1136_1,0.0010987667
10316_1,0.035045356
1684_8,0.7534721
3556_9,0.8647815
11680_9,0.99384004
10775_10,0.93255
5558_2,0.1413719
6203_10,0.87866926
4057_4,0.59336245
9010_8,0.99532664
1033_9,0.9701535
12116_9,0.9943403
8401_10,0.9997358
9863_4,0.91431254
2777_1,0.044217106
5797_3,0.06369359
9929_3,0.027516628
4177_1,0.04347232
2205_8,0.99962294
2839_8,0.9866034
7161_10,0.99069756
11724_4,0.3882956
10369_9,0.9804418
8702_2,0.11887711
1028_10,0.9962723
7226_4,0.7429175
8799_3,0.16056815
1573_8,0.97164685
12041_7,0.9991443
6207_7,0.7682226
399_8,0.9533251
1034_2,3.1603315e-05
1610_4,0.86983323
596_10,0.94106275
6474_7,0.99999785
4464_3,0.20020305
10637_2,0.05634738
3272_10,0.9179249
10194_7,0.18914545
11906_3,0.039678942
3666_3,0.2113164
6148_4,0.069009155
4595_8,0.6823851
6146_1,0.009367848
7512_10,0.7739004
12333_1,0.022035569
3490_4,0.5197086
8495_1,0.0014716582
955_4,0.006397962
10582_10,0.95966977
9477_8,0.8721956
7132_3,0.03786807
5214_1,0.056676064
8258_10,0.6724871
10387_1,0.018950047
268_10,0.6997832
8153_2,0.004464182
7353_3,0.24351814
7847_10,0.9969807
12028_10,0.8253677
2998_8,0.2564421
2641_8,0.72865087
11923_8,0.88477457
12322_1,0.02219388
11816_3,0.053924724
7111_3,0.0041094082
8107_10,0.9691463
8835_8,0.7281004
10142_10,0.9867019
4445_3,0.025621092
976_8,0.44237706
1996_4,0.57761234
11496_3,0.08256772
1644_4,0.11871124
8573_3,0.27308175
10835_9,0.4825261
11531_8,0.97233385
5802_8,0.81524885
2501_3,0.062526785
530_2,0.02602289
1051_10,0.99986243
6629_1,0.06836233
10350_1,0.09097863
2943_10,0.9821161
7661_1,0.027469933
8359_3,0.056008834
10218_7,0.97654915
10548_1,0.017477635
906_7,0.9883636
2708_9,0.99010086
12478_4,0.4665171
10222_1,0.5516252
3560_2,0.01277595
3371_9,0.10089895
10009_3,0.013492264
3142_3,0.123646826
3876_9,0.9417522
6662_2,0.093707666
4691_1,0.5469207
2491_4,0.17718688
12485_4,0.23931205
1716_3,0.13342106
10767_10,0.93220323
4083_2,0.113562584
7656_3,0.047289226
2532_8,0.8079719
11243_8,0.6528734
11878_9,0.99560505
3627_8,0.76979727
9049_10,0.33008304
2950_4,0.2367768
4553_8,0.99937856
10414_1,0.008868739
4281_7,0.6733966
7905_4,0.98667115
10800_8,0.07906011
1562_4,0.023350948
7604_4,0.56151795
5752_2,0.7573279
9465_1,0.048524197
2701_4,0.096705064
12432_7,0.5765265
7583_9,0.9980742
4003_10,0.93969053
11082_2,0.081199735
7650_3,0.08127042
2215_7,0.22806732
6597_9,0.9720783
12268_1,0.028663488
8650_7,0.42151216
8311_2,0.06435773
10764_10,0.7494512
5462_2,0.0040017487
10303_9,0.99348205
12132_4,0.8584651
11786_2,0.015653998
6248_2,0.51373005
5570_2,0.02583456
8367_4,0.3551167
2416_7,0.92072797
4073_1,0.07207466
4642_2,0.5242893
580_10,0.9476369
3328_4,0.111297175
9524_9,0.9934162
11980_2,0.48871824
7812_9,0.5976766
3567_7,0.95995694
9592_2,0.079615034
8421_1,0.009870046
2618_1,0.0043348186
2367_3,0.14959991
10613_1,0.011204959
7657_2,0.15815778
10992_4,0.39906105
10663_4,0.06123758
9589_4,0.21639274
5184_8,0.14546116
7352_7,0.97525275
6483_4,0.9105185
914_10,0.9956518
1239_4,0.5003035
4465_4,0.44345877
82_10,0.88743454
3696_4,0.09718967
1507_8,0.69300187
12211_3,0.10603732
4003_3,0.012074705
3738_3,0.4752689
12089_10,0.9920487
593_1,0.00095533405
7555_3,0.31449312
9897_9,0.9998716
299_1,0.20596378
2774_3,0.058411907
4723_8,0.91836625
1636_2,0.016896179
3383_8,0.9760385
5360_10,0.99482095
11542_10,0.9962837
1964_1,0.0045462153
10323_10,0.72149754
5166_1,0.009435751
12371_1,0.00012630729
7426_1,0.011489282
11832_4,0.96165645
684_9,0.9111011
519_7,0.13767606
1712_8,0.8409173
5973_9,0.9329551
2820_3,0.026683282
5023_7,0.9835649
2625_1,0.00048280763
2699_9,0.8475767
7123_1,0.0021867517
7327_10,0.9931753
944_8,0.9881436
9757_10,0.8308574
12491_9,0.80076253
12301_10,0.7470029
421_9,0.99932206
6655_2,0.24366908
610_9,0.2796504
3020_1,0.099774696
1797_10,0.99640626
1248_3,0.12985559
2524_10,0.99711406
10596_3,0.1331955
9326_3,0.093917824
9346_2,0.028159846
3890_8,0.99974114
7836_9,0.7036948
12388_7,0.7688549
3205_2,0.050508007
1547_9,0.9504197
2706_1,0.0010807177
391_10,0.87763697
1544_10,0.98204064
7861_8,0.8695684
1448_2,0.050955206
6451_3,0.081985764
12187_3,0.7704107
11702_4,0.6010505
5947_1,0.46160528
1282_3,0.015759837
7492_2,0.0031474333
7724_7,0.83725965
1564_1,0.6860397
4425_9,0.98966026
9416_9,0.9987692
10826_10,0.9684747
4402_10,0.97552675
9332_3,0.00012669995
5856_1,0.0038176589
2784_2,0.24475984
3216_1,0.032975074
